session_id,target
283,0.0005766962456055051
284,4.86617647289183e-06
285,3.8282128149832465e-05
286,7.707725010165091e-10
287,0.00032357716700665413
288,1.637175478599461e-06
289,0.00019255448899284714
290,7.066317440816205e-06
291,0.06416437982059907
292,0.0003449775823514159
293,0.0013098723772175718
294,3.0223200416864286e-05
295,8.282507939504514e-05
296,8.91249081388803e-05
297,5.512876488931115e-05
298,4.55204874099078e-08
299,2.137510403152019e-07
300,8.890001260655292e-05
301,7.066317440816205e-06
302,1.0079979173287568e-05
303,8.323326153650624e-08
304,0.012778163076846122
305,0.06445684166302565
306,5.299545148564571e-05
307,0.0009281501412374493
308,0.0012373158839158272
309,0.0006019583464122954
310,5.2596787061338455e-05
311,0.0018018600072277383
312,0.007313019108232169
313,0.00570390966479832
314,5.991873118963167e-05
315,1.0677886254611251e-05
316,1.726941249253236e-06
317,0.001303859373016924
318,6.059888086748454e-05
319,3.056553913544494e-05
320,1.339040934053053e-06
321,0.0012903545816097587
322,9.270772542193463e-05
323,9.02980259797881e-05
324,0.009252700690941163
325,0.0062934785331984116
326,0.0020023015668145486
327,4.4924290819696916e-05
328,0.002416380727386541
329,0.00011076263908315106
330,1.11968944179782e-05
331,0.01273874485591123
332,0.012877253386883572
333,0.18691625111440938
334,1.896731031145064e-05
335,0.0001731023563315226
336,0.001018626090807294
337,0.022422134109653213
338,0.01251892004007438
339,2.823758217392056e-05
340,0.0014442132639557943
341,6.305545719807173e-06
342,0.0016366907980020517
343,0.0005333241631398137
344,0.0037221381450301184
345,0.000938757578689198
346,0.0025570481854154496
347,0.4107428543195343
348,2.199907332666835e-05
349,6.702725684663453e-07
350,0.0034218891026559545
351,0.00033962764905976026
352,0.01451907779615414
353,0.014391532189212535
354,0.00020025906496911748
355,0.002624024571441616
356,0.0022601886199019243
357,4.119256013580944e-05
358,4.809404834990054e-09
359,0.04446981832420436
360,5.042851956564913e-06
361,0.07007709698540156
362,0.03878365377483632
363,0.0009590282498964308
364,0.026210470118782477
365,3.1181313517236776e-09
366,3.1097855901833064e-09
367,2.7378838028066253e-08
368,0.0018630476759470373
369,0.0021429092846407356
370,0.00014857249061166563
371,0.0005479298499788001
372,1.0566990071185738e-05
373,7.760160368948028e-08
374,4.235191756941014e-09
375,0.0005305077339051524
376,0.0011249667910880172
377,6.521748582345006e-05
378,1.786641304713551e-08
379,1.947068085516206e-05
380,0.0003547100749815803
381,0.0001731023563315226
382,0.0011915246338624957
383,2.973161303113477e-06
384,0.0005535218317213671
385,0.0005715815592324027
386,7.493792842092169e-05
387,0.0002913837838363858
388,0.0007618386896671715
389,4.1041080660392505e-05
390,0.00038403253662122117
391,5.685227706547569e-07
392,0.00013156511028220757
393,0.0005479298499788001
394,3.142637625402244e-06
395,0.0001444264759810297
396,8.501874990834117e-05
397,1.907889740564619e-06
398,9.032667259240984e-05
399,1.0232382991075709e-08
400,1.1141633318083584e-05
401,3.02807996573828e-08
402,2.3967398605580623e-05
403,1.338243911945568e-05
404,0.08808225023857812
405,5.519942959656576e-05
406,0.008489999479283111
407,0.0008423095610899805
408,3.142637625402244e-06
409,0.0009621803675897474
410,2.3275676600916028e-05
411,1.878034095156275e-05
412,0.0005361983809099856
413,0.0004027701017215664
414,2.022486016052611e-08
415,1.9524709862421653e-09
416,0.0012651464810212528
417,0.0011084357647005282
418,4.147463928157077e-08
419,1.5778577264574462e-07
420,0.00019302845219028913
421,0.0007915503853411032
422,0.0005479298499788001
423,3.386825052694291e-08
424,0.00016035028610027842
425,1.19558913749597e-08
426,0.9096126596114326
427,3.2192996938187644e-06
428,1.9035608641760198e-09
429,0.07643950357516924
430,0.00011076263908315106
431,7.3555293907672545e-06
432,0.0033196119580125387
433,1.943798707195958e-06
434,0.00027782104482714686
435,0.0001875532858031776
436,0.00016089701573452413
437,0.0017137038790273444
438,0.0014502655215313175
439,0.0014385616553954054
440,1.7993030459700655e-09
441,0.0003716288688841758
442,0.0008269818116747405
443,2.965085471425878e-05
444,0.00024178190529308287
445,0.0048879861847478875
446,0.0006419073874867015
447,3.24730871904454e-06
448,0.020612587921383936
449,0.005512745585417558
450,5.153258060432233e-05
451,0.00023625525843529822
452,0.000688379008645852
453,8.125579625287657e-05
454,3.706972477826037e-08
455,0.00013896306425694287
456,3.6650314650348975e-06
457,0.00047643085604572445
458,3.8050732307883255e-05
459,0.0004991474277864112
460,0.07253559240564918
461,0.0003547100749815803
462,1.4114280002174195e-06
463,2.1446471188710776e-07
464,0.0002739937900896376
465,0.0014618252893327398
466,1.947068085516206e-05
467,9.984622844930058e-05
468,1.2708686486079056e-05
469,0.0037792184993022974
470,0.005155604362006808
471,0.006549416143454771
472,2.057952045066957e-08
473,0.0003924959292925154
474,3.39570683986509e-07
475,0.012823469511553994
476,2.2570330396941992e-08
477,0.0006185339174691112
478,6.559825095250355e-05
479,0.24773823883950685
480,8.665250790843563e-06
481,0.002903518332429873
482,0.008327554426066702
483,0.0019839082756221158
484,0.0005199021164223981
485,0.004874752501490534
486,2.6944742661078293e-05
487,0.0008791597566746883
488,4.199319952139746e-05
489,0.000228222241554181
490,3.1569903967414437e-07
491,0.0018773363124988997
492,0.0002799103138941291
493,0.0001731023563315226
494,4.778076121185528e-06
495,1.8452534406181995e-05
496,0.02172093209363191
497,0.0002243900361589154
498,0.0010158339518929313
499,1.3676334023967694e-13
500,0.000814640352468162
501,0.08464427336162116
502,0.05412704931578794
503,0.01916954465136259
504,0.0003247333186553317
505,7.475034452324347e-05
506,5.7255747525980135e-06
507,0.0007624397497850289
508,0.00012993472938400383
509,3.7500664825316034e-06
510,0.0008712234315064779
511,1.7993030459700655e-09
512,6.338373494251631e-05
513,1.922448566402713e-06
514,0.005340211913979763
515,0.007165811262481295
516,0.003811095846865157
517,0.005295982223469871
518,2.2963154220043952e-05
519,0.025770251727347003
520,0.0002285140108707629
521,0.06081241771967505
522,0.0641723828528685
523,2.0428157510842135e-06
524,0.0005102943122699818
525,0.07007709698540156
526,5.6314835197209396e-05
527,0.00039611391088142977
528,0.008155986341040337
529,0.003590984840760781
530,3.2192996938187644e-06
531,0.00010447378361868669
532,0.005630654859836455
533,4.809404834990054e-09
534,0.015131157603350088
535,2.0859836047223453e-08
536,0.053685977658128804
537,0.00011741162926883301
538,0.0027543050806479725
539,0.0003473265820333452
540,3.0813039848646518e-06
541,0.00015196223798188862
542,0.007295882617738593
543,0.0003140952598480756
544,0.006732201385390079
545,2.2453937868523684e-05
546,0.00024290915414374798
547,0.0014084589301284669
548,2.3542056577938976e-06
549,0.0009006300484166067
550,8.80952275541453e-05
551,0.012054467771037438
552,0.23039076596223018
553,2.9681604258679134e-08
554,2.583416050714449e-06
555,1.4635656135064815e-07
556,0.004238290365111611
557,0.003247193117141692
558,3.2537332426626005e-05
559,1.5219569063389916e-05
560,0.019010962400422958
561,3.266955202460501e-05
562,0.0007118783911466817
563,0.0014592941041214605
564,0.00013613974053735124
565,0.0003581417302838162
566,4.0231384135323534e-05
567,9.578156832035638e-05
568,0.0011224643336966746
569,0.0003812738277123905
570,0.0025609601309564715
571,0.00024486174788082484
572,0.07863267784665982
573,1.2294006851014745e-07
574,2.5718897013621564e-05
575,4.809404834990054e-09
576,0.0008977309727166465
577,0.004706954512972109
578,2.3850314783536814e-07
579,3.424183705955846e-05
580,3.2096100054520664e-05
581,0.003342416829165664
582,3.8995234449265876e-06
583,0.0003328440822061603
584,0.08044406398920212
585,2.3763773331181697e-05
586,0.01246632500502918
587,0.00045594987741316164
588,0.0003000618755385395
589,0.025322161063167387
590,2.3850314783536814e-07
591,1.8595043276485406e-05
592,4.809404834990054e-09
593,1.0538264910003301e-09
594,2.2403283066041703e-06
595,0.00011673104823799748
596,0.0009328087391504365
597,0.00017299576113644755
598,3.2192996938187644e-06
599,3.890742779170511e-06
600,0.0018593314757836816
601,0.00034401680399839753
602,0.01453538543834597
603,4.101135725254553e-06
604,1.1118327504270466e-05
605,0.0029556714635998443
606,0.001499766989607982
607,0.0005787216562500502
608,0.00011975853255186678
609,0.00019501838416107655
610,2.2350330567088936e-07
611,0.001670137322691775
612,0.01800515684855623
613,8.762502040851722e-07
614,0.00018782396283011384
615,4.123140944727332e-05
616,4.121454864939872e-05
617,2.9351184973037417e-05
618,9.290011047786644e-06
619,0.00024953850637937555
620,0.062402512883545556
621,0.00041919723433923633
622,0.18773834158975983
623,0.00012059186238647046
624,4.809404834990054e-09
625,0.034546218036179736
626,0.000987475686991829
627,2.8829295298857015e-06
628,5.612025071773407e-10
629,1.7463338055850808e-05
630,8.762502040851722e-07
631,8.942731174584666e-06
632,0.0005020249159281678
633,0.01876177146000272
634,0.0004785810745366653
635,1.2294006851014745e-07
636,0.002097444837359382
637,4.759506868493095e-05
638,0.0003924959292925154
639,2.022486016052611e-08
640,2.4924606850681833e-08
641,8.834481647337453e-05
642,0.0012106968420267984
643,0.03053554535871085
644,0.0010081778012763286
645,0.0912086012490402
646,0.00020783912329489009
647,0.00014796374371886672
648,2.0876968248227724e-05
649,0.00019876330429059624
650,0.0006126169843937262
651,0.0022378516636057952
652,0.07555176653033935
653,0.00027056976495441493
654,2.0659709367316562e-05
655,0.00780190371293607
656,0.022612002945456202
657,7.363953111012764e-09
658,3.480678521174692e-05
659,0.00010467135891867602
660,0.000125277188533715
661,6.534992323055595e-06
662,1.7669555474899523e-08
663,2.459870233989172e-07
664,0.00019127681133965864
665,1.3140371885579426e-06
666,0.0012379700610740158
667,0.019844465412939726
668,0.04447140712821191
669,5.548877579504625e-05
670,4.8277016621713995e-06
671,0.0058535754224170134
672,0.04179683254599074
673,0.056967159448314326
674,0.0005021376831477306
675,0.004311619772213754
676,0.004472791400038287
677,0.005496855141413865
678,0.018108102767712554
679,2.431601543605308e-08
680,0.005170964430944511
681,0.0007657347355730435
682,4.8277016621713995e-06
683,0.0005479298499788001
684,0.08116422715175206
685,0.00011076263908315106
686,0.011535977889777692
687,0.00011076263908315106
688,0.029994391400175586
689,0.011679702179923077
690,0.01678106516952283
691,2.1864257571512e-05
692,7.3555293907672545e-06
693,0.0014131587487900082
694,9.019221788903964e-05
695,0.00010526881171987187
696,9.494864680932967e-06
697,0.0003033572465140825
698,0.0003924959292925154
699,0.0003057094948098562
700,0.0020095867322104852
701,1.665682339411081e-05
702,2.3513857068161745e-05
703,0.008155986341040337
704,0.011376486343260474
705,0.0003924959292925154
706,0.00021362433337137395
707,0.00014377332384219393
708,0.0010943789965170315
709,0.7229753151316352
710,8.349345881602689e-05
711,5.828214161698457e-05
712,0.007433888646477062
713,6.429205017188797e-05
714,0.006030261032026235
715,1.0792667736268564e-05
716,0.003883941079581375
717,0.00013962927731524488
718,0.008230506531185539
719,0.0003812738277123905
720,3.862010810889539e-07
721,2.400172049514128e-06
722,0.00038880758107666256
723,0.004202174122375184
724,0.000869663886056162
725,2.0567647640655354e-06
726,0.002389080996873082
727,0.00384975748609653
728,0.010807567169072226
729,0.000961735759480506
730,0.008327163164022867
731,0.0005299816560098122
732,0.00027971673348432856
733,1.0784130972421336e-07
734,1.848635327011968e-05
735,0.023065196702242215
736,5.678274061980277e-11
737,3.3317410883891865e-05
738,5.46725831736956e-05
739,6.7559210510520555e-06
740,0.001010001015479549
741,0.000262395713737126
742,0.002439330130633066
743,0.0014277287773588616
744,1.3976374271553885e-06
745,0.0010666069659559768
746,0.06781282395391397
747,1.2872231208462542e-05
748,0.00017697026757482464
749,0.05285065722985119
750,0.0005479298499788001
751,1.8905919397548563e-06
752,1.692392122521871e-06
753,6.000191402400632e-05
754,3.2192996938187644e-06
755,4.05410648098574e-05
756,0.002630465826531141
757,0.007056908612609238
758,5.598155032223307e-05
759,4.417831768457664e-05
760,0.0004361450429859293
761,0.0010556155264326169
762,0.0007413621860042892
763,0.0023203715005026284
764,0.0011023123970104241
765,0.023723436874342006
766,1.1643303690741458e-05
767,0.0009981384488240072
768,0.00011316801785648003
769,2.2724548332226536e-05
770,0.04024222662414595
771,0.005207197418018761
772,3.3026679280101345e-07
773,0.00038880758107666256
774,0.000199711417151538
775,0.0001330025743319372
776,0.004846626456866579
777,0.03408848485537249
778,7.074519034401194e-06
779,7.363953111012764e-09
780,0.0002796491064812916
781,0.037478825966167854
782,0.08592513239066284
783,0.0007703382572562026
784,0.0006351976532268348
785,6.980763551539334e-05
786,0.006079988117954205
787,0.0001058117542797674
788,4.265553829010793e-05
789,0.00012389401704470936
790,6.33010446933573e-05
791,0.00018866810875112761
792,0.0003964901380652107
793,0.0002623075052501886
794,0.001175915299802229
795,0.007520710299765995
796,2.280180390913202e-06
797,0.000291074823192368
798,2.7643557073696973e-07
799,2.547097674842118e-09
800,0.00048387442613061297
801,1.7547055173188097e-05
802,0.0003670517708328096
803,5.016944050113978e-05
804,0.011660083053129431
805,0.0022576824083714716
806,3.833371685203392e-13
807,3.392564439169366e-05
808,5.2472143510314703e-08
809,0.5559420258534269
810,6.4784938385336e-05
811,3.6823223540117884e-08
812,0.00031245171991844
813,1.0518547326893587e-05
814,0.004245480208939243
815,0.0053268556596944485
816,0.006168432042343696
817,0.006103812404549552
818,0.0008409129657273163
819,0.00011421739936044864
820,0.015237362983520337
821,0.06116611231614915
822,0.003383544615751549
823,0.056967159448314326
824,0.0002858263012850857
825,0.00038880758107666256
826,6.435852246266169e-05
827,0.001192166163288991
828,0.0003924959292925154
829,0.00034690511601515533
830,0.00037826387157617825
831,0.02724411677106131
832,2.63115344988184e-05
833,0.0001526608162705882
834,2.2149980516853092e-05
835,0.00015219377624537593
836,2.109281557384044e-06
837,0.0009058733784524267
838,7.160205259624405e-08
839,7.398547506743335e-05
840,6.67822751712476e-06
841,4.431192742755227e-06
842,0.00015733227270701332
843,0.015115011759892912
844,0.003511806897529478
845,0.0004070187514490483
846,7.066317440816205e-06
847,5.136629858152512e-06
848,1.3345854013351448e-05
849,0.00028114230038521953
850,1.1580219610131386e-05
851,6.491721754693216e-08
852,0.00013718313103900252
853,0.0005479298499788001
854,2.8530234180166713e-05
855,1.2914208777882319e-05
856,2.8301172168857322e-05
857,0.00011076263908315106
858,0.00025606286853061997
859,0.0018421023412604285
860,1.1335709902059616e-05
861,0.0017371881955355905
862,1.6353143782030797e-05
863,5.085870072393195e-05
864,0.00046543482941147524
865,0.0024169471350227157
866,4.678230061864163e-05
867,0.0012666830064195227
868,0.009046069008108682
869,2.3850314783536814e-07
870,4.5337415478114406e-05
871,1.539393668854186e-05
872,0.00011658932896491288
873,6.409277957320683e-07
874,0.004675843815221862
875,0.0001789907028900515
876,0.00164288977579596
877,0.00225812741803703
878,0.00034276954980381227
879,2.2188569790134635e-05
880,0.05120956345943317
881,0.0007272176890170867
882,0.001633960520880028
883,0.10724220252227966
884,0.0016264815817395994
885,9.472732472926567e-05
886,3.9124159527828485e-06
887,0.00011314806115402541
888,3.7126972841119176e-06
889,0.00030707257853624466
890,2.3850314783536814e-07
891,0.00014235720853258426
892,0.00042601736559644146
893,0.00011076263908315106
894,0.0013400529362938439
895,0.00012389401704470936
896,0.06299110840614007
897,1.0784130972421336e-07
898,0.06807998766048882
899,2.450241423674398e-06
900,0.00015554957651498598
901,0.02535997343650841
902,2.082090362626575e-05
903,0.0007700643584704427
904,0.003194490339749944
905,0.07863267784665982
906,8.756091631666516e-06
907,0.006374729098025843
908,0.00019226676182865443
909,0.000267157043601706
910,1.4416171318333798e-05
911,1.9736772675772615e-06
912,1.2488122142032197e-05
913,0.0001396412760965843
914,0.004172693109701605
915,0.00034627458791782785
916,3.0491668873293998e-05
917,2.0613280460880452e-05
918,0.0001208345329184689
919,4.809404834990054e-09
920,0.011615104241240667
921,0.009091021152050958
922,4.754573445101226e-06
923,2.481774835314893e-05
924,1.3140371885579426e-06
925,0.0013642114441510627
926,4.809404834990054e-09
927,0.002371857918039062
928,0.0007647146582829394
929,0.0049174405967709
930,0.2227558866090563
931,0.0003924959292925154
932,0.07863267784665982
933,0.00011076263908315106
934,1.3554240194799493e-08
935,9.873517822353824e-06
936,0.0025667654221271322
937,4.809404834990054e-09
938,0.002759958947783162
939,0.020249442163719728
940,4.588786401339593e-05
941,3.2391738179451342e-09
942,1.8863006207504995e-05
943,0.006145211461891323
944,0.005849574173564913
945,0.024323410011596124
946,5.217390551218432e-07
947,7.4654259132958195e-06
948,4.482867128039923e-11
949,2.814908231942237e-05
950,3.930292330835007e-06
951,0.00022088997373472782
952,2.3507189906339545e-07
953,0.0001534368548741183
954,0.013256757995382725
955,1.947068085516206e-05
956,8.762502040851722e-07
957,4.809404834990054e-09
958,0.005484354355668457
959,0.1128988255759713
960,2.5516673729192265e-07
961,2.7643557073696973e-07
962,0.0005307681495290965
963,1.9010028654678887e-08
964,0.006077127374997576
965,1.8184868650046825e-05
966,0.0003638375352497855
967,5.01952585863493e-09
968,0.006496676912792302
969,4.031492284774833e-11
970,2.608181249792898e-05
971,0.00028628464138589935
972,8.510035584876545e-05
973,0.03814238307164803
974,0.0012786572360381936
975,0.0065904200312371965
976,0.0005267629239500305
977,0.00018365245303458388
978,3.142637625402244e-06
979,0.013801445976156623
980,2.958901114136876e-10
981,4.595876965204344e-07
982,0.005208069068374254
983,0.000385976509573735
984,7.23641658931579e-05
985,0.013477178820048136
986,0.0002813656464732584
987,0.00036153790562086047
988,2.34897337368807e-05
989,0.053736009958732824
990,2.1245489876688093e-06
991,0.0006473419157343038
992,0.0014409130970524785
993,6.765237146534853e-07
994,1.8528086167680656e-05
995,3.91520485510847e-05
996,9.882375866888744e-07
997,0.0571126022609889
998,0.0007467913283225203
999,0.0009124306846050669
1000,0.015403398119824975
1001,0.00012284119477004018
1002,0.0802620223880697
1003,2.3219601748065737e-08
1004,8.039716519669249e-05
1005,0.0007601157982124407
1006,0.0005951752965554866
1007,1.3381393699850677e-05
1008,0.05965553806553583
1009,0.005724309157475204
1010,7.60340082681813e-05
1011,0.0001278815561079699
1012,8.160502112392293e-06
1013,0.003817204511566935
1014,0.002071843079145456
1015,1.5547701545924254e-05
1016,0.03822177462395244
1017,0.0019112912072346802
1018,3.641555820143375e-07
1019,5.4226605513205656e-05
1020,6.175863662220942e-05
1021,0.0016036923059357577
1022,4.116350353663173e-05
1023,2.3455868634036304e-07
1024,9.577217805137836e-06
1025,0.04180532540118098
1026,0.0005479298499788001
1027,1.5100988499244265e-05
1028,2.335115939749141e-08
1029,0.00012039474429508889
1030,0.056967159448314326
1031,0.0005420157868412206
1032,0.00161128409558858
1033,6.301683682371002e-08
1034,0.02785540058411849
1035,8.462985988469958e-08
1036,0.0013869654054529854
1037,1.8888416643856083e-05
1038,0.0004453652520778714
1039,3.954613900225696e-05
1040,0.009703812256728962
1041,0.0005055985829517548
1042,0.0001933384094520463
1043,2.857530852458435e-05
1044,3.5051991268837996e-05
1045,0.000132510200407285
1046,4.925165776853475e-06
1047,4.035916956936896e-09
1048,0.07863267784665982
1049,8.170462484930807e-05
1050,0.00430851733806433
1051,0.0005406221801433155
1052,3.582814817985129e-05
1053,1.923225074842408e-06
1054,0.005890441948332496
1055,0.0002788137079242626
1056,1.921655164556103e-05
1057,2.295581630609461e-05
1058,0.00011341674357403724
1059,0.0001745609619338964
1060,0.045185239600065895
1061,0.004644639789804497
1062,0.0020652082293464947
1063,0.00037058362648192895
1064,1.7701392845923464e-06
1065,1.0814137186230089e-08
1066,7.229064739537905e-05
1067,0.00012782272771481943
1068,0.0007393301505327224
1069,5.050396302820383e-05
1070,7.949681841421325e-08
1071,0.024064414292182378
1072,0.0013893436371368965
1073,2.5205158726728308e-05
1074,2.245685251835123e-05
1075,0.015254748854137648
1076,0.01410363088444048
1077,0.02800704101934271
1078,6.491721754693216e-08
1079,5.128457935390144e-06
1080,0.07518999969221137
1081,1.3936339340964122e-05
1082,0.0026703572907294886
1083,3.2251022972399074e-08
1084,7.3555293907672545e-06
1085,0.00023991295490243995
1086,0.03752060214286959
1087,0.003915147132693125
1088,1.213488034174455e-05
1089,5.219365938363814e-05
1090,7.363953111012764e-09
1091,0.00043330345990540885
1092,0.00017256316834950218
1093,0.04366135059670892
1094,0.008730784667978917
1095,0.0012440966552507075
1096,3.6361396844415286e-05
1097,0.0019767420645809427
1098,3.5570759544455732e-06
1099,0.005102867006472971
1100,5.2012619904005816e-05
1101,0.006509828140345601
1102,0.0004196532292104323
1103,3.2065130573594735e-06
1104,0.0002408698795351423
1105,0.0006595615819333698
1106,1.9581384185842008e-05
1107,0.015001875925142573
1108,0.0007316474755183607
1109,9.218462229493547e-09
1110,1.0393249582718416e-05
1111,0.001381699237644741
1112,5.188294184173316e-05
1113,0.000695658513044597
1114,1.0359424638694777e-05
1115,7.066317440816205e-06
1116,0.00010315044223645462
1117,0.00015783397803450732
1118,0.0008332238175687058
1119,0.00031827437740009567
1120,7.066317440816205e-06
1121,7.066317440816205e-06
1122,0.00010445962168653569
1123,0.00799385378821488
1124,4.618757358418423e-05
